id,title,estimatedValue,entity_id,procurement_type_id,procurement_type,entity,sector,deadline,financial_year
91274,Provision of  Conference curator Services for the cross- Regulatory stakeholder engagement on Digital financial Services,17000000,458.0,2.0,Non-Consultancy Services,Uganda Communications Commission,ICT and National Guidance,2024-02-06 00:00:00,2023-2024
89995,Procuremnt of Automated Lab Steam Sterilizer Autoclave 75L,129000000,14.0,1.0,Supplies,Butabika Hospital,Health,2024-02-06 00:00:00,2023-2024
90516,Purchase of safe for protection and access of case files,12000000,481.0,1.0,Supplies,Uganda Wildlife Authority,Tourism,2024-02-06 00:00:00,2023-2024
88993,Supply and Installation of Power Load Cable for New Scanner at Malaba,80535000,478.0,1.0,Supplies,Uganda Revenue Authority,Accountability,2024-02-06 00:00:00,2023-2024
89831,Supply & delivery of GGLS & Community banking T-Shirts,119982400,739.0,1.0,Supplies,Pride Microfinance Limited,Interest Payments,2024-02-06 00:00:00,2023-2024
90640,SUPPLY OF 7500 DRUMS OF CREOSOTE OIL UNDER FRAME WORK CONRTACT FOR 2YEARS,10500000000,460.0,1.0,Supplies,Uganda Electricity Distribution Company,Energy and Mineral Development,2024-02-05 00:00:00,2023-2024
90159,PROCUREMENT OF OFFICE EQUIPMENT AND FURNITURE,166810000,394.0,1.0,Supplies,Ministry of Defence,Security,2024-02-05 00:00:00,2023-2024
90171,PROCUREMENT OF MEDICAL PERSONAL PROTECTIVE EQUIPMENT,77392000,689.0,1.0,Supplies,UGANDA PRISONS SERVICE,Public Administration,2024-02-05 00:00:00,2023-2024
91489,Supply of Dental Materials for School of Dentistry,55222000,385.0,1.0,Supplies,Makerere University,Education,2024-02-05 00:00:00,2023-2024
90476,Supply of assorted tools for MFCA/QECA/KVCA,710090000,481.0,1.0,Supplies,Uganda Wildlife Authority,Tourism,2024-02-05 00:00:00,2023-2024
89201,Procurement of a Coding system with a storage server,130703275,475.0,1.0,Supplies,Uganda Printing & Publishing Corporation,Public Administration,2024-02-05 00:00:00,2023-2024
90482,Supply of 400 bicycles for field workers FACE-PROJECT,188000000,481.0,1.0,Supplies,Uganda Wildlife Authority,Tourism,2024-02-05 00:00:00,2023-2024
88954,Supply of Court briefcases for Legal Services and Board Affairs,17500000,478.0,1.0,Supplies,Uganda Revenue Authority,Accountability,2024-02-05 00:00:00,2023-2024
88955,Supply of Library Materials for Legal Services and Board Affairs,54908750,478.0,1.0,Supplies,Uganda Revenue Authority,Accountability,2024-02-05 00:00:00,2023-2024
90554,Materials for use during harvesting of crops and moisture meteres for determining moisture content at harvest for crops under space to place Trials-Soils-IFDC.,34776000,418.0,1.0,Supplies,National Agricultural Research Organization,Agriculture,2024-02-05 00:00:00,2023-2024
89548,Provision of Hotel Services for the  cross regulatory stake holder engagement on digital financial services,134668400,458.0,2.0,Non-Consultancy Services,Uganda Communications Commission,ICT and National Guidance,2024-02-05 00:00:00,2023-2024
90065,PROCUREMENT OF NUTRITIONAL SUPPLEMENTS,189000000,689.0,1.0,Supplies,UGANDA PRISONS SERVICE,Public Administration,2024-02-05 00:00:00,2023-2024
89554,Fund Management Services,999000000,835.0,2.0,Non-Consultancy Services,Deposit Protection Fund,uncategorised,2024-02-05 00:00:00,2023-2024
90066,PROCUREMENT OF NUTRITIONAL SUPPLEMENTS,189000000,689.0,1.0,Supplies,UGANDA PRISONS SERVICE,Public Administration,2024-02-05 00:00:00,2023-2024
89799,"Supply and Delivery of Portraits,,Dummy, Cheques, flags and stands for UCC",8300000,458.0,1.0,Supplies,Uganda Communications Commission,ICT and National Guidance,2024-02-04 21:00:00,2023-2024
89103,PROVISION AND INSTALLATION OF LINKS FOR DATA TRANSMISSION,99500000,472.0,2.0,Non-Consultancy Services,Uganda National Examinations Board,Education,2024-02-02 00:00:00,2023-2024
89104,REPAIR OF MOTOR VEHICLE UBD 374Y,99589667,472.0,2.0,Non-Consultancy Services,Uganda National Examinations Board,Education,2024-02-02 00:00:00,2023-2024
89398,Construction of 2 stance lined latrine with a urinal & washroom at the city mortuary in East Division|,25000000,638.0,3.0,Works,Hoima City,Municipal,2024-02-02 00:00:00,2023-2024
89400,Supply of 41 beehives for production department,6150000,638.0,1.0,Supplies,Hoima City,Municipal,2024-02-02 00:00:00,2023-2024
90979,Supply of overhead network operation accessories.,70917578,460.0,1.0,Supplies,Uganda Electricity Distribution Company,Energy and Mineral Development,2024-02-02 00:00:00,2023-2024
89252,SUPPLY OF DIARIES AND CALENDERS FOR FY 2023/2024,17000000,384.0,1.0,Supplies,Local Government Finance Commission,local government,2024-02-02 00:00:00,2023-2024
89768,Supply of Doom Shaped Cages-Scaling Project,6570000,418.0,1.0,Supplies,National Agricultural Research Organization,Agriculture,2024-02-02 00:00:00,2023-2024
89003,Supply of Materials and Reagents for Coffee Scrub Prototypes,7000000,418.0,1.0,Supplies,National Agricultural Research Organization,Agriculture,2024-02-02 00:00:00,2023-2024
89006,Supply of Agricultural Supplies for Experimental Use,20687000,418.0,1.0,Supplies,National Agricultural Research Organization,Agriculture,2024-02-02 00:00:00,2023-2024
89010,Supply of Laboratory Consumables for Experimental Use,22347250,418.0,1.0,Supplies,National Agricultural Research Organization,Agriculture,2024-02-02 00:00:00,2023-2024
89279,Consultancy services to sopport the PDU,30000000,417.0,2.0,Non-Consultancy Services,National Agricultural Advisory Services,Agriculture,2024-02-02 00:00:00,2023-2024
90330,Supply of Laboratory and Field Experimental Materials(Plant Extracts)-SCA,10740000,418.0,1.0,Supplies,National Agricultural Research Organization,Agriculture,2024-02-02 00:00:00,2023-2024
89308,Supply of brooding materials at National Poultry Development Centre,90650000,736.0,1.0,Supplies,National Animal Generic Resource Centre And Data Bank,Agriculture,2024-02-02 00:00:00,2023-2024
90332,Supply of Data Collection Smart phones-Robust Project,28800000,418.0,1.0,Supplies,National Agricultural Research Organization,Agriculture,2024-02-02 00:00:00,2023-2024
89832,Provision of Lunch for Head Office and Bukoto Staff,270720000,739.0,2.0,Non-Consultancy Services,Pride Microfinance Limited,Interest Payments,2024-02-02 00:00:00,2023-2024
89321,Procurement of Emergency HDDs for DB Server and Management Server on Production,23720000,746.0,1.0,Supplies,National Identification & Registration Authority,"Justice, Law and Order",2024-02-02 00:00:00,2023-2024
91906,Provision of water weed control services at Kiira and Nalubaale Power Stations,348000000,461.0,2.0,Non-Consultancy Services,Uganda Electricity Generation Company,Energy and Mineral Development,2024-02-01 00:00:00,2023-2024
89614,Supply of UPs for server and Laptop for CEO,6250000,479.0,1.0,Supplies,Uganda Tourism Board,Tourism,2024-02-01 00:00:00,2023-2024
89637,Anti Virus,7100000,479.0,2.0,Non-Consultancy Services,Uganda Tourism Board,Tourism,2024-02-01 00:00:00,2023-2024
89996,Supply and Installation of Air Conditioning Units for Gulu and Mbarara Regional Offices(Qos),13307000,458.0,1.0,Supplies,Uganda Communications Commission,ICT and National Guidance,2024-02-01 00:00:00,2023-2024
90033,PROCUREMENT OF RANGE EXTENDER TP CABLE PROJECTOR SYSTEM,131408530,394.0,1.0,Supplies,Ministry of Defence,Security,2024-02-01 00:00:00,2023-2024
91335,SUPPLY OF 07NO. INCALF FREISIAN HEIFERS TO PRODUCTION DEPARTMENT,21000000,526.0,1.0,Supplies,Kiboga District Local Government,local government,2024-02-01 00:00:00,2023-2024
91340,PROCUREMENT OF ASSORTED TONNER CATRIDGES FOR LCT,19753200,21.0,1.0,Supplies,Directorate of Ethics and Integrity,"Justice, Law and Order",2024-02-01 00:00:00,2023-2024
91356,PROCREMENT OF LCT HR MANUAL AND ADJUDICATION COMPENDIUM,20650000,21.0,1.0,Supplies,Directorate of Ethics and Integrity,"Justice, Law and Order",2024-02-01 00:00:00,2023-2024
88326,Supply of Rice Testing Equipment for URA Science Laboratory,425000000,478.0,1.0,Supplies,Uganda Revenue Authority,Accountability,2024-01-31 00:00:00,2023-2024
89865,REPAIR/REPLACEMENT OF NKENDA EMCO 20MVA TX2 EMR,405546177,462.0,1.0,Supplies,Uganda Electricity Transmission Company,Energy and Mineral Development,2024-01-31 00:00:00,2023-2024
90924,Construction of a Live stock Feed Store and two Roomed Office at Mutufu Town Council and Solar battery,43000000,563.0,3.0,Works,Sironko District Local Government,local government,2024-01-31 00:00:00,2023-2024
90928,Construction of Four stance lined pit Latrine at Kilongo Primary School,24000000,563.0,3.0,Works,Sironko District Local Government,local government,2024-01-31 00:00:00,2023-2024
90931,Rehabilitation of Six Boreholes,27000000,563.0,3.0,Works,Sironko District Local Government,local government,2024-01-31 00:00:00,2023-2024
90936,Design of Namwambuka Gravity Flow Scheme in Legenya S/C,40000000,563.0,4.0,Consultancy Services,Sironko District Local Government,local government,2024-01-31 00:00:00,2023-2024
88634,"Tree planting and weeding (Labour) along 6 Roads ( Nyaravur-Parombo, Akworo-Erussi-Goli, Goli-Kei, Akaba-Kucwiny, Agwok Kucwiny and Kucwiny-Orango Roads) and boundaries of all the 26 Health Units in the District",7000000,642.0,1.0,Supplies,Nebbi District Local Government,local government,2024-01-31 00:00:00,2023-2024
90939,Construction of Five stance pit Latrine at Patto Primary School,2500000,563.0,3.0,Works,Sironko District Local Government,local government,2024-01-31 00:00:00,2023-2024
90943,Supply and Installation of Solar Systems at Budadiri Girls Boarding Primary School,24829000,563.0,1.0,Supplies,Sironko District Local Government,local government,2024-01-31 00:00:00,2023-2024
90944,Supply of 96 three seater desks to Primary schools in Sironko District,24000000,563.0,1.0,Supplies,Sironko District Local Government,local government,2024-01-31 00:00:00,2023-2024
89175,Supply of orange fleshed sweet potatoes,3000000,642.0,1.0,Supplies,Nebbi District Local Government,local government,2024-01-31 00:00:00,2023-2024
89176,Supply of Naro bean 1 for production department,3000000,642.0,1.0,Supplies,Nebbi District Local Government,local government,2024-01-31 00:00:00,2023-2024
90983,COMPLETION OF ADMINISTRATION BLOCK FENCING AND SUPPLY OF ASSORTED FURNITURE TO KAYORO SUB COUNTY UNDER TRANSITIONAL FUNDS,190000000,566.0,3.0,Works,Tororo District Local Government,local government,2024-01-31 00:00:00,2023-2024
88190,"Supply and Installation of Generators at URA Offices in Luweero, Gayaza and Kansanga",240000000,478.0,1.0,Supplies,Uganda Revenue Authority,Accountability,2024-01-31 00:00:00,2023-2024
91279,Provision of Consultancy Services for UCC Asset Verification,130000000,458.0,4.0,Consultancy Services,Uganda Communications Commission,ICT and National Guidance,2024-01-31 00:00:00,2023-2024
90831,SUPPLY AND DELIVERY OF ASSORTED FURNITURE TO MERIKIT AND AKADOT SUB COUNTIES UNDER TRANSITIONAL FUNDS,70000000,566.0,1.0,Supplies,Tororo District Local Government,local government,2024-01-31 00:00:00,2023-2024
90845,RECONSTRUCTION OF A TWO CLASS ROOM BLOCK ATST STEPHEN BUDAKA P/S UNDER MAINTENANCE OTHER,90000000,566.0,3.0,Works,Tororo District Local Government,local government,2024-01-31 00:00:00,2023-2024
90847,RECONSTRUCTION OF A TWO CLASS ROOM BLOCK AT TORORO PRISONS P/S UNDER MAINTENANCE OTHER,90000000,566.0,3.0,Works,Tororo District Local Government,local government,2024-01-31 00:00:00,2023-2024
90848,CONSTRUCTION OF A  MINI LABORATORY WITH AN INCINERATOR FOR ANIMAL DISEASES DIAGNOSIS AND POSTMORTEM EXAMINATIONS,78711157,566.0,3.0,Works,Tororo District Local Government,local government,2024-01-31 00:00:00,2023-2024
90849,PARTIAL CONSTRUCTION OF MORTUARY  AT TORORO GENERAL HOSPITAL,93250000,566.0,3.0,Works,Tororo District Local Government,local government,2024-01-31 00:00:00,2023-2024
90082,HOTEL SERVICES FOR A TOT HUMAN RIGHTS EDUCATORS ON INTEGRATING HRBA IN PARISH DEVELOPMENT MODEL,9872000,465.0,2.0,Non-Consultancy Services,Uganda Human Rights Commission,"Justice, Law and Order",2024-01-31 00:00:00,2023-2024
90851,SUPPLY AND DELIVERY OF 6 NEW MOTOR CYCLES PRODUCTION DEPARTMENT AND ONE MOTOR CYCLE TO PETTA SUB COUNTY UNDER AEG /LR,60500000,566.0,1.0,Supplies,Tororo District Local Government,local government,2024-01-31 00:00:00,2023-2024
90090,Supply of Blanket $ Non - woven wet cloth,5988157000,674.0,1.0,Supplies,NEW VISION PRINTING & PUBLISHING,Public Administration,2024-01-31 00:00:00,2023-2024
90622,PROCUREMENT OF DOORS FOR STORES TO 7 BLOCKS OF STAFF HOUSES IN KITALYA MINI-MAX,49000000,689.0,1.0,Supplies,UGANDA PRISONS SERVICE,Public Administration,2024-01-31 00:00:00,2023-2024
89372,Assorted Tools & Materials for ICT,34680200,462.0,1.0,Supplies,Uganda Electricity Transmission Company,Energy and Mineral Development,2024-01-30 00:00:00,2023-2024
89662,Supply and delivery of Pullup banners and L-shaped Flying banners,45170400,739.0,1.0,Supplies,Pride Microfinance Limited,Interest Payments,2024-01-30 00:00:00,2023-2024
89428,Supply and delivery of ICT Equipment and Assorted Accessories,101000000,457.0,1.0,Supplies,Uganda Coffee Development Authority,Agriculture,2024-01-30 00:00:00,2023-2024
90727,Production of a podcast series for EC,60000000,25.0,2.0,Non-Consultancy Services,Electoral Commission,Public Administration,2024-01-30 00:00:00,2023-2024
89713,ELECTRICAL CABLES,10620000,462.0,1.0,Supplies,Uganda Electricity Transmission Company,Energy and Mineral Development,2024-01-30 00:00:00,2023-2024
89736,Assorted Stationery,24608000,462.0,1.0,Supplies,Uganda Electricity Transmission Company,Energy and Mineral Development,2024-01-30 00:00:00,2023-2024
88980,Radio Call System for the Kiira Vehicle Plant,69502000,806.0,1.0,Supplies,Kiira Motors Corporation,uncategorised,2024-01-30 00:00:00,2023-2024
91333,PROCUR EMENT OF ASSORTED OFFICE STATIONERY FOR LCT,26668000,21.0,1.0,Supplies,Directorate of Ethics and Integrity,"Justice, Law and Order",2024-01-30 00:00:00,2023-2024
89803,PROVISION  OF EVENTS MANAGEMENT/ CO-ORDINATION SERVICES FOR NOTHERN REGION FILM COMPETITION ACTIVITIES 4TH-8TH MARCH 2024,58200000,458.0,2.0,Non-Consultancy Services,Uganda Communications Commission,ICT and National Guidance,2024-01-30 00:00:00,2023-2024
91341,PROCUREMENT OF CAMERA AND IT ACCCESSORIES FOR DEI,20267286,21.0,1.0,Supplies,Directorate of Ethics and Integrity,"Justice, Law and Order",2024-01-30 00:00:00,2023-2024
91342,PROCUREMENT OF LCT IEC MATERIALS,29618000,21.0,1.0,Supplies,Directorate of Ethics and Integrity,"Justice, Law and Order",2024-01-30 00:00:00,2023-2024
89302,Procurement of IT Hardware and Consumables,17290000,456.0,1.0,Supplies,Uganda Bureau of Statistics,Accountability,2024-01-30 00:00:00,2023-2024
89318,Supply  of  security seals for sealing coffee containers.,101000000,457.0,1.0,Supplies,Uganda Coffee Development Authority,Agriculture,2024-01-30 00:00:00,2023-2024
88099,Supply and Installation of Air Conditioners under Framework Contract,44000000,478.0,1.0,Supplies,Uganda Revenue Authority,Accountability,2024-01-29 21:00:00,2023-2024
88870,Provision of Zoom Software Licence,413005,478.0,2.0,Non-Consultancy Services,Uganda Revenue Authority,Accountability,2024-01-29 00:00:00,2023-2024
90663,PROCUREMENT OF SPARE PARTS FOR UG 0194U TATA LORRY,8874468,689.0,1.0,Supplies,UGANDA PRISONS SERVICE,Public Administration,2024-01-29 00:00:00,2023-2024
90672,Provision of services for designing media and publicity content materials for regional film competition (RFC) And Uganda film festival (UFF) 2024,53000000,458.0,2.0,Non-Consultancy Services,Uganda Communications Commission,ICT and National Guidance,2024-01-29 00:00:00,2023-2024
91462,Risk Management Frame work,70000000,426.0,4.0,Consultancy Services,National Environment Management Authority,Water and Environment,2024-01-29 00:00:00,2023-2024
88953,Supply of Tax Content Multi Media Production and Reporting Equipment - Retender,90000000,478.0,1.0,Supplies,Uganda Revenue Authority,Accountability,2024-01-29 00:00:00,2023-2024
88195,Destruction of expired and contraband goods in URA under Framework Contract,187348209,478.0,2.0,Non-Consultancy Services,Uganda Revenue Authority,Accountability,2024-01-29 00:00:00,2023-2024
90505,Provision of Fortinet Security License,15000000,674.0,2.0,Non-Consultancy Services,NEW VISION PRINTING & PUBLISHING,Public Administration,2024-01-29 00:00:00,2023-2024
88208,"Preventive, Maintenance and Servicing of Manual and Electronic Mobile Shelves under Framework Contract",100000000,478.0,2.0,Non-Consultancy Services,Uganda Revenue Authority,Accountability,2024-01-29 00:00:00,2023-2024
90770,Consultancy Services for Production of EC Commemorative Magazine(2017-2024),80000000,25.0,4.0,Consultancy Services,Electoral Commission,Public Administration,2024-01-29 00:00:00,2023-2024
89239,Procurement and Supply of  Laptops,40000000,468.0,1.0,Supplies,Uganda Investment Authority,Accountability,2024-01-29 00:00:00,2023-2024
88222,Provision of Staff Lunch at Internal Container Depots (ICDs) and Warehouse under Framework Contract,360000000,478.0,2.0,Non-Consultancy Services,Uganda Revenue Authority,Accountability,2024-01-29 00:00:00,2023-2024
88489,"DRILLING, DEVELOPMENT AND CONSTRUCTION OF TWO PRODUCTION BOREHOLES IN NSANGA-RUSHERE",200600000,433.0,3.0,Works,National Water & Sewerage Corporation,Water and Environment,2024-01-29 00:00:00,2023-2024
88493,GRID POWER EXTENSION TO  ADYEGIBANA  WATER PRODUCTION BOREHOLE IN  APAC  AREA,188800000,433.0,3.0,Works,National Water & Sewerage Corporation,Water and Environment,2024-01-29 00:00:00,2023-2024
